ID,URL,Phrase,HasPhrase,Negated,HandsVisible,HandsFree,SpeakerName,Duplicated,ExtraMod,HandsMoving,WhichHand,HandConfig,HandSpecific,HorizontalMovement,HandGap,OfInterest,Comments
1288,https://archive.org/download/ALJAZ_20191215_053300_Europes_Recurring_Shame_P2/ALJAZ_20191215_053300_Europes_Recurring_Shame_P2.mp4?t=1078/1148&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2968,http://archive.org/download/CSPAN2_20121104_230000_Book_TV/CSPAN2_20121104_230000_Book_TV.mp4?t=2821/2851&ignore=x.mp4,huge_number,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3050,https://archive.org/download/BLOOMBERG_20190321_010000_The_David_Rubenstein_Show_Peer_to_Peer_Conversations/BLOOMBERG_20190321_010000_The_David_Rubenstein_Show_Peer_to_Peer_Conversations.mp4?t=469/539&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1594,https://archive.org/download/RT_20181201_170000_News/RT_20181201_170000_News.mp4?t=736/806&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2438,https://archive.org/download/RT_20120719_070000/RT_20120719_070000.mp4?t=1044/1114&ignore=x.mp4,huge_number,yes,no,both,both,sara firth,no,no,yes,R,open,down,NA,NA,no,NA
3169,https://archive.org/download/MSNBC_20110211_230000_MSNBC_Live/MSNBC_20110211_230000_MSNBC_Live.mp4?t=2559/2629&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1591,http://archive.org/download/WBAL_20100328_150000_The_Chris_Matthews_Show/WBAL_20100328_150000_The_Chris_Matthews_Show.mp4?t=289/319&ignore=x.mp4,tiny_number,yes,no,both,both,kelly o'donnell,no,no,yes,both,closed,ok/pinch,in,head_less,no,NA
1442,https://archive.org/download/FBC_20200506_200000_After_the_Bell/FBC_20200506_200000_After_the_Bell.mp4?t=1024/1094&ignore=x.mp4,tiny_number,yes,no,both,both,donald trump,no,no,yes,R,closed,ok,NA,NA,yes,NA
1405,https://archive.org/download/CSPAN_20191103_082800_Hearing_on_Deporting_Critically_Ill_Kids/CSPAN_20191103_082800_Hearing_on_Deporting_Critically_Ill_Kids.mp4?t=2804/2874&ignore=x.mp4,tiny_number,yes,no,one,one,jamie raskin,no,no,yes,R,closed,pinch,NA,NA,yes,NA
2523,http://archive.org/download/CSPAN2_20130109_010000_Tonight_From_Washington/CSPAN2_20130109_010000_Tonight_From_Washington.mp4?t=9279/9309&ignore=x.mp4,huge_number,yes,no,one,one,howard gleckman,no,no,no,NA,NA,NA,NA,NA,no,NA
635,https://archive.org/download/BBCNEWS_20181022_210000_BBC_News_at_Ten/BBCNEWS_20181022_210000_BBC_News_at_Ten.mp4?t=1091/1161&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2573,https://archive.org/download/RT_20120902_073000/RT_20120902_073000.mp4?t=1602/1672&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1749,https://archive.org/download/KNTV_20141203_013000_NBC_Nightly_News/KNTV_20141203_013000_NBC_Nightly_News.mp4?t=1007/1077&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2626,https://archive.org/download/CSPAN_20130623_110000_Washington_Journal/CSPAN_20130623_110000_Washington_Journal.mp4?t=2419/2489&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
1675,https://archive.org/download/CSPAN3_20120317_100000/CSPAN3_20120317_100000.mp4?t=1758/1828&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1132,https://archive.org/download/RT_20130119_110000/RT_20130119_110000.mp4?t=733/803&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
27,http://archive.org/download/CNNW_20131124_150000_Fareed_Zakaria_GPS/CNNW_20131124_150000_Fareed_Zakaria_GPS.mp4?t=3254/3284&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1664,http://archive.org/download/KGO_20110713_140000_ABC_News_Good_Morning_America/KGO_20110713_140000_ABC_News_Good_Morning_America.mp4?t=2679/2709&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1522,https://archive.org/download/CSPAN3_20170622_130400_Representative_McCaul_and_Secretary_Kelly_Discuss_U.S._Homeland_Security/CSPAN3_20170622_130400_Representative_McCaul_and_Secretary_Kelly_Discuss_U.S._Homeland_Security.mp4?t=679/749&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
999,http://archive.org/download/CSPAN_20130514_140000_Public_Affairs/CSPAN_20130514_140000_Public_Affairs.mp4?t=3747/3777&ignore=x.mp4,huge_number,yes,no,both,both,jeff sessions,no,no,yes,both,open,down,neither,torso_less,no,NA
4,https://archive.org/download/KQED_20140114_223000_BBC_World_News_America/KQED_20140114_223000_BBC_World_News_America.mp4?t=413/483&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2070,http://archive.org/download/ALJAZAM_20131211_070000_News/ALJAZAM_20131211_070000_News.mp4?t=107/137&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2946,https://archive.org/download/RT_20120901_150000/RT_20120901_150000.mp4?t=308/378&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
436,https://archive.org/download/FOXNEWSW_20111223_160000_Happening_Now/FOXNEWSW_20111223_160000_Happening_Now.mp4?t=4175/4245&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
808,https://archive.org/download/BBCNEWS_20170113_160000_BBC_News/BBCNEWS_20170113_160000_BBC_News.mp4?t=1647/1717&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1849,https://archive.org/download/ALJAZ_20171128_223200_Antarctica_On_The_Edge/ALJAZ_20171128_223200_Antarctica_On_The_Edge.mp4?t=1277/1347&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
827,https://archive.org/download/ALJAZAM_20150525_160000_News/ALJAZAM_20150525_160000_News.mp4?t=594/664&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
177,https://archive.org/download/CSPAN3_20170409_223600_Chico_Californias_Chinese_History/CSPAN3_20170409_223600_Chico_Californias_Chinese_History.mp4?t=437/507&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
138,http://archive.org/download/CNN_20090913_100000_CNN_Newsroom/CNN_20090913_100000_CNN_Newsroom.mp4?t=833/863&ignore=x.mp4,huge_number,yes,no,one,one,betty nguyen,no,no,yes,R,closed,ok,NA,NA,no,NA
2805,https://archive.org/download/ALJAZ_20190226_110000_NEWS_LIVE_-_30/ALJAZ_20190226_110000_NEWS_LIVE_-_30.mp4?t=142/212&ignore=x.mp4,large_number,yes,no,one,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3147,https://archive.org/download/KRON_20200420_140000_KRON_4_News_at_7am/KRON_20200420_140000_KRON_4_News_at_7am.mp4?t=2237/2307&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
80,https://archive.org/download/ALJAZ_20200306_220000_NEWS_LIVE_-_30/ALJAZ_20200306_220000_NEWS_LIVE_-_30.mp4?t=1239/1309&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2501,http://archive.org/download/SFGTV2_20101229_163000/SFGTV2_20101229_163000.mp4?t=93/123&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2060,https://archive.org/download/WJLA_20151104_053700_Nightline/WJLA_20151104_053700_Nightline.mp4?t=1295/1365&ignore=x.mp4,small_number,yes,no,both,both,jim avila,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
164,https://archive.org/download/WTVD_20160223_210000_ABC_11_Eyewitness_News__4PM/WTVD_20160223_210000_ABC_11_Eyewitness_News__4PM.mp4?t=1036/1106&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2121,https://archive.org/download/RT_20180301_080000_News/RT_20180301_080000_News.mp4?t=909/979&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2641,https://archive.org/download/CNN_20111112_200000_CNN_Newsroom/CNN_20111112_200000_CNN_Newsroom.mp4?t=1084/1154&ignore=x.mp4,small_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1661,https://archive.org/download/CSPAN_20150406_040000_British_Election_Party_Leaders_Debate/CSPAN_20150406_040000_British_Election_Party_Leaders_Debate.mp4?t=949/1019&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
326,http://archive.org/download/ALJAZAM_20150725_100000_Weekend_News/ALJAZAM_20150725_100000_Weekend_News.mp4?t=1655/1685&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1238,https://archive.org/download/KNTV_20110110_120000_Early_Today/KNTV_20110110_120000_Early_Today.mp4?t=1147/1217&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
296,https://archive.org/download/CSPAN_20171206_220400_U.S._House_of_Representatives_Rep._Green_Impeachment_Articles_against_Pres..../CSPAN_20171206_220400_U.S._House_of_Representatives_Rep._Green_Impeachment_Articles_against_Pres.....mp4?t=1113/1183&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2502,https://archive.org/download/CSPAN2_20171030_233900_U.S._Senate_10302017/CSPAN2_20171030_233900_U.S._Senate_10302017.mp4?t=426/496&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
433,https://archive.org/download/FBC_20121207_020000_Stossel/FBC_20121207_020000_Stossel.mp4?t=3107/3177&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
868,https://archive.org/download/KPIX_20150428_083700_KPIX_5_News_at_11pm/KPIX_20150428_083700_KPIX_5_News_at_11pm.mp4?t=1175/1245&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
142,https://archive.org/download/RT_20191115_183000_Documentary/RT_20191115_183000_Documentary.mp4?t=973/1043&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2267,https://archive.org/download/LINKTV_20150715_210000_Dw_News/LINKTV_20150715_210000_Dw_News.mp4?t=750/820&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1634,https://archive.org/download/WRC_20111022_223000_NBC_Nightly_News/WRC_20111022_223000_NBC_Nightly_News.mp4?t=1410/1480&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1672,http://archive.org/download/CNNW_20120824_020000_Anderson_Cooper_360/CNNW_20120824_020000_Anderson_Cooper_360.mp4?t=781/811&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
45,https://archive.org/download/ALJAZ_20190525_143200_UpFront_2019_Ep__10/ALJAZ_20190525_143200_UpFront_2019_Ep__10.mp4?t=1086/1156&ignore=x.mp4,small_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
907,https://archive.org/download/ALJAZAM_20141003_073000_Inside_Story/ALJAZAM_20141003_073000_Inside_Story.mp4?t=1077/1147&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
559,https://archive.org/download/MSNBCW_20150831_130000_The_Rundown_With_Jose_Diaz-Balart/MSNBCW_20150831_130000_The_Rundown_With_Jose_Diaz-Balart.mp4?t=340/410&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1592,https://archive.org/download/DW_20200310_043000_Eco_India/DW_20200310_043000_Eco_India.mp4?t=1377/1447&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
343,https://archive.org/download/CSPAN3_20120317_013000/CSPAN3_20120317_013000.mp4?t=1053/1123&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
714,http://archive.org/download/CNNW_20141223_010000_Anderson_Cooper_360/CNNW_20141223_010000_Anderson_Cooper_360.mp4?t=683/713&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
691,http://archive.org/download/BLOOMBERG_20131212_010000_Charlie_Rose/BLOOMBERG_20131212_010000_Charlie_Rose.mp4?t=2917/2947&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2984,https://archive.org/download/CNNW_20170821_220000_Situation_Room_With_Wolf_Blitzer/CNNW_20170821_220000_Situation_Room_With_Wolf_Blitzer.mp4?t=1512/1582&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1465,http://archive.org/download/KRCB_20120626_050000_PBS_NewsHour/KRCB_20120626_050000_PBS_NewsHour.mp4?t=1891/1921&ignore=x.mp4,huge_number,yes,no,both,both,marcia coyle,no,no,yes,both,open,in,out,head_less,no,NA
3062,https://archive.org/download/WBAL_20100421_093000_11_News_Sunrise/WBAL_20100421_093000_11_News_Sunrise.mp4?t=701/771&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
516,https://archive.org/download/ALJAZAM_20150826_130000_News/ALJAZAM_20150826_130000_News.mp4?t=1142/1212&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
728,https://archive.org/download/CSPAN3_20150510_191300_World_War_II_Victory_in_Europe_70th_Anniversary_Flyover/CSPAN3_20150510_191300_World_War_II_Victory_in_Europe_70th_Anniversary_Flyover.mp4?t=2513/2583&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2213,https://archive.org/download/KQED_20101007_080000_Nightly_Business_Report/KQED_20101007_080000_Nightly_Business_Report.mp4?t=1316/1386&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3036,https://archive.org/download/ALJAZAM_20151016_080000_News/ALJAZAM_20151016_080000_News.mp4?t=298/368&ignore=x.mp4,large_number,yes,no,one,one,mike hanna,no,no,yes,L,open,back,NA,NA,no,NA
1658,https://archive.org/download/WCVB_20160907_160000_NewsCenter_5_at_Noon/WCVB_20160907_160000_NewsCenter_5_at_Noon.mp4?t=398/468&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3057,http://archive.org/download/WRC_20120623_110000_Today/WRC_20120623_110000_Today.mp4?t=2496/2526&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3006,http://archive.org/download/KCSM_20140313_010000_RTE_News_Six_One/KCSM_20140313_010000_RTE_News_Six_One.mp4?t=881/911&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2435,https://archive.org/download/DW_20200312_140000_DW_News/DW_20200312_140000_DW_News.mp4?t=603/673&ignore=x.mp4,huge_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
454,https://archive.org/download/SFGTV_20110704_210000/SFGTV_20110704_210000.mp4?t=1759/1829&ignore=x.mp4,huge_number,yes,no,one,one,NA,no,no,yes,L,open,up,NA,NA,no,NA
658,https://archive.org/download/CSPAN_20150427_220000_Key_Capitol_Hill_Hearings/CSPAN_20150427_220000_Key_Capitol_Hill_Hearings.mp4?t=6423/6493&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
1480,https://archive.org/download/BBCNEWS_20181229_050000_BBC_News/BBCNEWS_20181229_050000_BBC_News.mp4?t=147/217&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3172,https://archive.org/download/FOXNEWSW_20140708_130000_Americas_Newsroom/FOXNEWSW_20140708_130000_Americas_Newsroom.mp4?t=1213/1283&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1539,http://archive.org/download/WHUT_20120427_030000_Charlie_Rose/WHUT_20120427_030000_Charlie_Rose.mp4?t=1481/1511&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2463,http://archive.org/download/MSNBCW_20130529_100000_Morning_Joe/MSNBCW_20130529_100000_Morning_Joe.mp4?t=9591/9621&ignore=x.mp4,huge_number,yes,no,one,one,jonathan bush,no,no,yes,L,open,in,NA,NA,no,NA
1143,https://archive.org/download/KNTV_20100913_113000_Today_in_the_Bay/KNTV_20100913_113000_Today_in_the_Bay.mp4?t=1272/1342&ignore=x.mp4,small_number,yes,no,one,one,david axelrod,no,no,yes,R,closed,lobster_claw,NA,NA,yes,uses middle finger rather than forefinger
2176,https://archive.org/download/RT_20120823_233000/RT_20120823_233000.mp4?t=672/742&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2576,https://archive.org/download/CSPAN3_20181126_144900_American_Enterprise_Institute_Health_Care_Discussion/CSPAN3_20181126_144900_American_Enterprise_Institute_Health_Care_Discussion.mp4?t=5428/5498&ignore=x.mp4,tiny_number,yes,no,both,both,bob kocher,no,no,yes,L,open,front,NA,NA,no,NA
323,https://archive.org/download/KPIX_20191023_130000_KPIX_5_News_at_6AM/KPIX_20191023_130000_KPIX_5_News_at_6AM.mp4?t=203/273&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1548,https://archive.org/download/WPVI_20160420_160000_Action_News_at_Noon/WPVI_20160420_160000_Action_News_at_Noon.mp4?t=405/475&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1569,https://archive.org/download/WTTG_20120817_082500_Fox_5_Morning_News_at_425am/WTTG_20120817_082500_Fox_5_Morning_News_at_425am.mp4?t=135/205&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2337,https://archive.org/download/FOXNEWSW_20140921_140000_Sunday_Morning_Futures_With_Maria_Bartiromo/FOXNEWSW_20140921_140000_Sunday_Morning_Futures_With_Maria_Bartiromo.mp4?t=907/977&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3027,https://archive.org/download/CSPAN_20131111_024000_Fundraiser/CSPAN_20131111_024000_Fundraiser.mp4?t=1309/1379&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1893,https://archive.org/download/KGO_20150525_110000_America_This_Morning/KGO_20150525_110000_America_This_Morning.mp4?t=341/411&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
37,https://archive.org/download/WTTG_20111031_082500_Fox_5_Morning_News_at_425am/WTTG_20111031_082500_Fox_5_Morning_News_at_425am.mp4?t=460/530&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2509,https://archive.org/download/SFGTV_20140602_200000/SFGTV_20140602_200000.mp4?t=827/897&ignore=x.mp4,small_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2027,https://archive.org/download/WCBS_20160222_000000_60_Minutes/WCBS_20160222_000000_60_Minutes.mp4?t=2581/2651&ignore=x.mp4,tiny_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2194,https://archive.org/download/ALJAZ_20190226_040000_NEWS_LIVE_-_30/ALJAZ_20190226_040000_NEWS_LIVE_-_30.mp4?t=765/835&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
372,https://archive.org/download/WOIO_20160118_233000_CBS_Evening_News_With_Scott_Pelley/WOIO_20160118_233000_CBS_Evening_News_With_Scott_Pelley.mp4?t=1112/1182&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
46,https://archive.org/download/ALJAZAM_20140709_073000_Inside_Story/ALJAZAM_20140709_073000_Inside_Story.mp4?t=1619/1689&ignore=x.mp4,large_number,yes,no,one,one/object,ray suarez,no,no,no,NA,NA,NA,NA,NA,no,NA
2441,https://archive.org/download/SFGTV_20131128_160000/SFGTV_20131128_160000.mp4?t=1436/1506&ignore=x.mp4,large_number,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2224,https://archive.org/download/WFXT_20160802_050000_FOX_25_News_at_10/WFXT_20160802_050000_FOX_25_News_at_10.mp4?t=2727/2797&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3026,https://archive.org/download/BBCAMERICA_20140530_100000_BBC_World_News/BBCAMERICA_20140530_100000_BBC_World_News.mp4?t=1211/1281&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
851,https://archive.org/download/KCSM_20150707_190000_Democracy_Now/KCSM_20150707_190000_Democracy_Now.mp4?t=3095/3165&ignore=x.mp4,tiny_number,yes,no,both,both,richard wolff,no,no,yes,both,open,in,in,head_less,no,slight rightward movement of both hands but most relevant movement seems to be the hands coming together
1987,https://archive.org/download/KNTV_20150721_060000_NBC_Bay_Area_News_at_11/KNTV_20150721_060000_NBC_Bay_Area_News_at_11.mp4?t=489/559&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2319,http://archive.org/download/CSPAN_20110707_110000_Washington_Journal/CSPAN_20110707_110000_Washington_Journal.mp4?t=7123/7153&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2811,https://archive.org/download/FOXNEWSW_20170607_030000_Tucker_Carlson_Tonight/FOXNEWSW_20170607_030000_Tucker_Carlson_Tonight.mp4?t=932/1002&ignore=x.mp4,tiny_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2261,https://archive.org/download/RT_20110118_023000/RT_20110118_023000.mp4?t=433/503&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
871,https://archive.org/download/CSPAN_20101024_100000_C-SPAN_Weekend/CSPAN_20101024_100000_C-SPAN_Weekend.mp4?t=107/177&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
3153,http://archive.org/download/KCSMMHZ_20111213_223000_Journal/KCSMMHZ_20111213_223000_Journal.mp4?t=945/975&ignore=x.mp4,huge_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2606,https://archive.org/download/ALJAZAM_20160209_160000_News/ALJAZAM_20160209_160000_News.mp4?t=1821/1891&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2422,https://archive.org/download/CSPAN2_20090627_123000/CSPAN2_20090627_123000.mp4?t=1491/1561&ignore=x.mp4,small_number,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2384,https://archive.org/download/KCSM_20150204_200000_Democracy_Now/KCSM_20150204_200000_Democracy_Now.mp4?t=2625/2695&ignore=x.mp4,huge_number,yes,no,both,both,johann hari,no,no,yes,both,open,in,neither,torso_more,no,slight outward movement but seems to be preparatory movement from rest position
637,https://archive.org/download/CSPAN3_20180205_185700_University_of_Chicago_-_Nuclear_Weapons/CSPAN3_20180205_185700_University_of_Chicago_-_Nuclear_Weapons.mp4?t=3444/3514&ignore=x.mp4,tiny_number,yes,no,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,no,NA
41,https://archive.org/download/SFGTV_20130116_200000/SFGTV_20130116_200000.mp4?t=1277/1347&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
2453,https://archive.org/download/SFGTV2_20130604_193000/SFGTV2_20130604_193000.mp4?t=1175/1245&ignore=x.mp4,large_number,yes,no,both,both,NA,no,no,no,NA,NA,NA,NA,NA,no,post-stroke hold
2779,https://archive.org/download/CSPAN_20171207_011800_TRT_World_Coverage_of_President_Trump_Announcement_on_Jerusalem/CSPAN_20171207_011800_TRT_World_Coverage_of_President_Trump_Announcement_on_Jerusalem.mp4?t=661/731&ignore=x.mp4,small_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
181,https://archive.org/download/ALJAZAM_20141116_080000_News/ALJAZAM_20141116_080000_News.mp4?t=501/571&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
1941,https://archive.org/download/LINKTV_20120613_220000_Democracy_Now/LINKTV_20120613_220000_Democracy_Now.mp4?t=1323/1393&ignore=x.mp4,large_number,yes,no,neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA
